id,title,author,genre,description,rating
137706,의령수,김우준,"스토리, 스릴러",한국콘텐츠진흥원과 함께하는 2009 네이버 웹툰 공모전 우수상 수상작끊임없이 일어나는 사건과 그 사건을 풀어가는 한 남자의 추리 드라마,9.88
797259,"이 결혼, 새로고침",영 / 다프네 박 / 핑크티,"스토리, 로맨스",한 번 친부모에게 버려졌고 두 번 양부모에게 버려졌던 유정자신을 떠났던 수많은 어머니들 때문에 사랑을 믿지 못하는 지운 엄마가 없던 두 사람이 지키고 싶은 소중한 아이를 위해 법적인 부부가 된다 서류상의 부부로 시작해 진짜 가족이 되는 이야기,9.72
795537,이 짝사랑은 억울하다!,김밀콩,"스토리, 로맨스",10년지기 소꿉친구 윤서아를 짝사랑하는 김강우 그런데 윤서아의 눈길이 향하는 곳은 강우와 똑같은 외모와 똑같은 성격과 똑같은 취향 자타공인 거의 복제인간과 다를 바 없는 쌍둥이 형 김상우 설마 너 짝사랑이 이보다 억울할 수 없다,9.88
792720,이건 그냥 연애 이야기,이재이,"스토리, 로맨스",이제 막 연애를 시작한 세인은 뜨거운 사랑을 꿈꾸지만 어쩐지 유준과의 연애는 미지근하기만 하다연애의 불씨를 살리기 위해 고군분투하는 세인과 알 수 없는 태도의 유준거기다 자꾸만 엮이게 되는 윗집 남자 이겸까지순탄하지 않은 세인의 이건 그냥 연애 이야기,9.86
698888,이것도 친구라고,제야,"스토리, 드라마",내 평범한 일상을 조여오는 시한폭탄 같은 녀석들이 찾아왔다 파란만장한 청춘 라이프,9.96
783863,이게 아닌데,봄소희 / 김세이,"스토리, 로맨스",탑배우의 갑질로 죽음에 이른 매니저 김로아복수하고 싶어 간절함 때문일까 과거로 돌아왔다철저하게 복수를 해주려는데 어라 일이 자꾸만 꼬인다,9.94
804051,이게 웬 떡,박쓰담,"스토리, 로맨스",대학 생활에 흥미를 잃어가던 공시루는 복학생 설기백의 등장으로 즐거운 캠퍼스 생활과 함께 기백을 향한 남모를 마음을 품어오고 있던 어느날 기백의 이상형을 듣고 충격을 먹은 시루는 술로 화풀이를 하다 그 자리에 있던 누군가와 술김에 키스를 하는데설기백을 짝사랑 하는 공시루와 그런 공시루와 묘하게 얽히는 조청의 뒤죽박죽 캠퍼스 러브 스토리,9.76
729086,이계 무슨 황비,전현서 / GUA,"스토리, 로맨스",안녕하세요 고객님 상담원 진예롬입니다 네 이세계에서 전화 주셨다구요콜센터 상담원 예롬은 진상 고객을 찾아가던 중 이세계 초국에 도착하고얼떨결에 그곳의 황제 비위 전담 대신이 되는데 이세계에서 펼쳐지는 이색 황궁 로맨스,9.91
793553,이계진입 리로디드,차우민 / 쵸쵸 / 임경배,"스토리, 판타지",왕의 심장이 불타 사라질 때 현세의 운명을 초월한 존재가 이 땅에 강림하리라 폭군을 쓰러트리고 이세계를 구원한 지구인 소년 성시한 해피엔딩인 줄 알았건만 그 대가는 모든 걸 빼앗기고 지구로 추방되는 것이었다 이에 시한은 10년의 절치부심 끝에 테라노어로 되돌아오게 되는데 한 번 세상을 구한 영웅의 이계 재진입 이야기,9.9
689701,"이기자, 그린",김8,"스토리, 드라마",쓰레기 기자와 망한 연예인의 애매한 로맨스불만시대 김8 작가의 신작,9.96
731130,이두나!,민송아,"스토리, 로맨스",구아이돌 첫사랑 소개팅녀까지 한 집에 모였다 나노리스트 민송아 작가의 두근두근 누나 리스트 대학생 이원준은 개강을 맞아 셰어하우스에 입주한다 은퇴한 아이돌 이두나가 아래층에 살고 있다는 것을 알게 되는데,9.73
802913,이런 미친 엔딩,LEE세,"스토리, 로맨스",주인공 차지호는 교육열 강한 엄마 밑에서 자라 전교 1등을 절대 놓친 적 없는 엘리트 학생이다인생의 모든 플랜이 엄마가 원하는 대로 움직이던 그녀에게도 남 몰래 짝사랑하는 남학생이 있었으니 그의 이름은 유찬어느 날 지호는 자신이 쓰던 수첩과 유찬의 수첩을 뒤바뀐 것을 계기로 그의 엄청난 비밀을 알게 되는데자신의 수명이 얼마 남지 않았다는 것을 깨달은 여자와 자신의 능력으로 누군가를 구할 수 있을 거라 믿었던 남자의 인생 사기 혼인 로맨스,9.87
400742,이런 영웅은 싫어,삼촌,"스토리, 판타지",실존하는 수많은 영물들과 싸우는 히어로 스푼SPOON의 대활약 이야기,9.97
602921,이말년 서유기,이말년,"스토리, 개그",이말년이 서유기라는 좋은 차에 무임승차한다,8.87
103759,이말년씨리즈,이말년,"옴니버스, 개그","독특한 이야기 전개 방식을 확립한 이말년 작가가 선보이는
엉뚱한 상상과 황당한 설정의 새로운 개그 웹툰",8.96
704595,이말년씨리즈 2018,이말년,"옴니버스, 개그",2018년에 풀어내는 이말년의 망상 그리고 일상,8.81
750575,이모네 집에 갔는데 이모는...,신해영 / 정우,"스토리, 로맨스",18살 뜨거운 여름 몽실몽실한 수증기 사이로 보이는 우유 빛깔 팔다리와 긴 속눈썹의 그녀는 사춘기 소년의 마음을 사로잡기 충분했다 10년 뒤 이모의 부탁으로 단편 로맨스 소설을 쓰게 된 승준은 이모와 함께 일하는 편집자 의연을 만난다 어딘가 낯이 익은 그녀 알고 보니 그녀는 10년 전 이모네 집에서 만난 여자였는데,9.17
784853,이모털 헐크,앨 유잉 / 조 베넷,"스토리, 액션",낮의 브루스 배너는 죽음 앞에 무력하다 하지만 이 연약한 인간이 쓰러지고 밤이 오면 그땐 헐크의 시간이 시작된다미지의 녹색 문을 넘어 지옥 밑바닥에 도착하는 배너 일행 그러나 지옥보다 위험한 것은 헐크 자신이다감마 실험체들을 노리는 잔인무도한 적들의 등장으로 헐크의 친구 연인 모든 주변인물이 혼돈에 빠지는데,9.79
746858,이번 생도 잘 부탁해,이혜,"스토리, 로맨스",전생을 기억하는 삶은 어떨까 매번 전생을 기억하는 무료한 삶을 살던 18회차 인생 윤주원이란 이름으로 살던 12살에 서하를 만나게 된다특별할 거 없던 그 아이가 무료한 삶을 특별하게 만들어주었지만 교통사고로 18회차 인생이 끝나고 만다다시 태어난 19회차 인생 윤주원에서 반지음이란 이름으로 다시 서하를 만나러 간다,9.98
785253,이별 후 사내 결혼,미믹 / 이달리,"스토리, 로맨스",대기업 KC 공식 사내 커플인 다원과 태현 결혼까지 탄탄대로일 것 같았지만 태현의 바람으로 헤어지고 그 상대가 태현과 같은 부서의 신입사원 유정이라는 것을 알고 충격에 빠진 다원그런 그녀를 오래전부터 바라보고 있었다는 남자가 나타났다 근데 그 남자가 KC 만인의 이상형 제 팀장님이라고요,9.96
654333,이별만화 완성도,손경석,"스토리, 개그",이별 앞에서 울고 웃는 우리들 ㅠ_ㅠ 2014 슈퍼루키 당선작,9.85
761250,이별의 품격,해마 / 억수씨,"스토리, 드라마",만남은 이별과 늘 함께 있다멋진 만남이 중요하다면 좋은 이별 또한 소중하다세상에는 멋진 만남을 말하는 사람들뿐 좋은 이별을 말해주는 사람은 없다여기 멋진 이별을 준비하는 사람들을 위한 곳이 있습니다 이별의 품격의 문을 열고 들어오세요,9.8
783971,이별학,맹물,"스토리, 드라마",서른 살까지 모솔로 살다 겨우 첫 연애를 시작한 고장가는3년을 만나도 여자친구 우주에 대한 마음이 뜨겁기만 한 댕댕남이다그럼에도 사랑에 유효기간이 있었던 것일까위기가 반복될수록 서툰 그의 연애는 차갑게 식어간다사랑만 있으면 될 것 같았던 연애장가와 우주의 조금은 특별한 이별 이야기,9.88
799557,이분의 여름,고하다 / 로직점,"스토리, 로맨스",늘 반복되는 회사 생활에 고통받는 이분회식 날 한순간의 실수로 평화롭던 일상이 송두리째 흔들린다무자비한 춤을 추며 주사의 끝을 보여준 그는 그대로 한 카페에 들어가는데정상은 아니지만 오히려 좋아그런 이분에게 끌리게 된 카페 사장 제인과 제임스그날 이후 이분을 향한 두 사람의 알 수 없는 마음이 더해져 이분을 어지럽게 한다,9.83
785726,이븐 모어,"성, 귤씨, 여울 / 토피 / 달로","스토리, 로맨스",끝이 좋지 않았던 첫사랑은 불시에 나타나 우연의 세계를 뒤흔들었다여름이 타는 줄도 가을이 지는 줄도 모르고 좋아했던 그때와 다르게 열아홉과 서른하나의 간극을 또렷하게 지닌 채로,9.9
668723,이상하고 아름다운,허니비,"스토리, 로맨스",천년에 한번 태어나는 도깨비 신부의 비밀 이계의 존재와 사랑에 빠진 소녀들의 마음의 행방은 그리고 진짜 신부는 누구,9.98
798173,이상한 변호사 우영우,"유일 / 화음조,이예지","스토리, 드라마",한국대 로스쿨 수석 졸업에변호사 시험 성적 1500점 이상국내 업계 2위 법무법인 한바다의 인턴 변호사가 된 우영우영우는 자신의 능력을 증명해내고 진짜 변호사가 될 수 있을까,6.6
776093,이상형은 아닙니다,박윤영 / 은동이,"스토리, 로맨스",연애 경험치 만렙 29살 여자와 연애는 커녕 썸 한번 못 타본 모쏠 29년차 남자의 완벽한 이상형 찾기 로맨스 연애 만렙 차은태앞에 나타난 모쏠남 김진현 최악의 패션감각에 술은 입에도 못대고 주말엔 집에서 게임하는 게 전부인 다른 세계에서 뚝떨어진 듯한 이 남자 차은태는 절대 이상형일리 없는 이 남자에게 점점 끌리기 시작한다,9.62
776301,이세계 세입자들,kiki / 이음,"스토리, 로맨스",구두 제작 회사 킬 빌의 디자이너 해서는 승진을 위해 강 팀장이 다닌다는 요양원 봉사활동에 참여하게 된다봉사 활동 당일 해서는 깊은 산속을 헤매다가 지나치게 화려한 요양원에 들어선다까탈스러운 할아버지들의 요구에도 굴하지 않고 봉사 활동을 이어가던 중해서는 자신의 손자들을 소개해 주겠다는 한 할아버지의 말을 가볍게 흘려듣고는 집으로 돌아온 게 되는데그날 이후 해서 앞에 쉴 틈 없이 화려한 남자들이 계속해서 나타나기 시작한다이 세계를 구하기 위해 찾아온 황자들과 그저 평범하게 살고 싶은 해서의 동거가 시작된다,9.74
803222,이세계 용사가 지구를 구하...,자린고비인,"스토리, 판타지",시스템이 등장한 각성의 밤 이후 모두가 마나를 가지게 된 세상그러나 홀로 마나가 없어 던전의 짐꾼으로 근근히 생활을 이어가던 수정은 자신이 이세계에서 온 용사라고 주장하는 아이를 만난다용사가 지닌 수수께끼의 강력한 힘 용사를 만난 이후 생겨난 가슴 뛰는 인생 첫 스킬지구를 구하라는 사명만을 기억하는 엉뚱한 용사와 함께 수정은 원하는 목적을 이룰 수 있을까,9.53
800312,이십팔세기 광팬,컷부,"에피소드, 개그",망한 작가 이지음의 앞에 이십팔세기에서 지음의 광팬 최강팬이 찾아온다 강팬은 지음이 단명한다는 사실을 알려주고 지음이 무병장수해서 다작할 수 있도록 돕겠다고 한다 그런데 이럴 수가 책 뿐만 아니라 인생까지 망할 것 같다,9.91
803541,이야기 들어주는 남자,서진,"스토리, 스릴러",방탈출 게임의 특별 규칙 손님의 숨겨진 과거와 진실을 알아내라방탈출 시설의 도우미로 강제 채용 당한 남자 심우재 그곳에 끌려온 손님을 도와 목숨을 걸고 탈출해야 한다 하지만 도우미에겐 손님의 과거와 진실을 알아내야 하는 추가 비밀 미션이 주어지는데 밝히고 싶지 않은 이야기를 알아내라 이야기 들어주는 남자,9.92
756070,이웃집의 훈훈한 스토커군,teamGOGI+,"스토리, 로맨스",친절한 매너와 훈훈한 얼굴로 학교 내 최고의 인기남 진범그가 사실은 스토커라고이웃집에 미워할 수 없는 훈남 스토커가 산다,5.13
727189,이제 곧 죽습니다,이원식 / 꿀찬,"스토리, 드라마",아무래도 이번 생은 실패다죽음과 함께 시작된 13번의 새로운 삶,9.66
780881,이제야 연애,딘돈 / 서혜은,"스토리, 로맨스",숨 막히게 가난한 삶을 살아온 자매 주은과 혜진 어머니의 죽음 후 둘 앞에 팔자에 없다 생각했던 아버지가 등장한다 둘 중 하나가 대성그룹으로 들어온다면 가난에 찌든 삶에서 구제해 주겠노라는 그의 제안에 언니 혜진이 나선다그러나 대성그룹에 들어간 후 3년만에 혜진은 허무하게 죽어버린다 언니의 죽음을 막지 못한 무력감과 절망에 몸부림치던 주은그녀에게 새로운 기회가 찾아온다 3년 전으로 되돌아온 주은은 언니를 대신해 대성그룹의 딸이 되어 언니를 죽음으로 이끈 그 집으로 들어가는데,9.96
797107,이중 나선,한나 / 은하,"스토리, 드라마",분위기 안좋기로 악명높은 대학원 연구실의 석사 2학년 강이채넘쳐나는 일과 외골수인 성격탓에 하루하루가 긴장의 연속이다이런 생활을 겨우 버틸 수 있는 것은 모두 남자친구인 성주원 덕분누가 봐도 완벽한 그에게 너무 의존하게 되는 것은 아닌가 하는 생각에 점점 부담을 느끼지만그런 마음을 털어놓을 곳이 없어 무당소율에게 위안을 받는게 고작이다그러던 어느 날 이채를 궁지에 몰리게 한 사람이 바로주원이라는 정황이 포착되는데본격적으로 가면을 벗으며 이채를 지배하려는 주원과 그에게서 이채를 지키려는 소율 사이에서과연 이채의 미래는,9.83
752413,이중첩자,하연 / 옆집찰스 / 피숙혜,"스토리, 로맨스",전쟁으로 모든 걸 잃은 후 첩자가 된 사샤전쟁의 일등공신 천사의 얼굴을 한 악마 장교 요한에게 발각되는데적국에 사로잡힌 첩자 이중첩자가 되다,9.94
710760,이츠마인,럭스,"스토리, 스릴러",어떻게 해야 널 지킬 수 있을까 다정아 10년 뒤 다정이가 죽는다는 메시지를 본 요한 과연 그는 그녀를 지켜낼 수 있을 것인가,9.97
759420,이탄국의 자청비,한집 / 나넷 / 김보람,"스토리, 로맨스",시공 초월 판타지 로맨스 태권 소녀 자청비 물푸레 향이 가득한 이세계 황궁에 떨어지다 아는 사람 하나 없는 낯선 나라 왕싸가지 꽃미남 황태자 생명의 은인인 비운의 왕자 놀기 좋아하는 말괄량이 공주 사이에서 자청비는 집으로 돌아갈 수 있을까,9.8
783588,이터널스,닐 게이먼 / 존 로미타 주니어,"스토리, 판타지",고된 업무에 시달리는 응급실 전문의 머릿속 복잡한 파티 플래너 소녀 팬 울리는 어린이 TV 스타와 술독에 빠진 뒷골목 노숙자 이들이 인간의 상상을 넘어서는 불사의 종족이었다니 어느 날 문득 평범한 사람들 앞에 나타나 그들이 보통 인간이 아니라고 주장하는 수상한 남자 아이크 해리스는 대체 누구일까 과연 이터널들은 진정한 자기 모습을 되찾을 수 것인가 아니면 셀레스티얼과 사악한 드루이그와 내부의 배신으로 인해 모든 것을 잃고 말 것인가 시간과 공간을 초월해 벌어지는 영원 일족의 거대한 투쟁,9.76
784821,인간대전,김성모,"스토리, 액션",2021년 전 세계에 대한 러시아의 핵도발로 세계 제3차 핵전쟁이 발발하였다수십 수백 발의 핵폭탄이 지구를 강타했고 인류는 멸각당했다그러나 인류는 핵 방사능에 오염된 상태에서도 간신히 110 살아남았고 그들을 지배하는 원시적인 폭력조직 4대폭조가 생겼는데,7.41
697654,인간의 숲,황준호,"스토리, 스릴러",실험을 위해 사이코패스 살인마들을 모아놓은 수용소가 마비되면서 벌어지는 폭력 그리고 죽음악연 공부하기 좋은날 황준호 작가 신작 인간의 숲,9.98
733770,인간의 온도,이재익 / 양세준,"스토리, 드라마",형사와 기자 그리고 이상한 소년일어나선 안 될 사건들진실을 향한 치열한 추적이 시작된다,9.91
784836,인간의 자격,MU / 초연,"스토리, 드라마",같은 반 친구를 구하려다 되려 학교 폭력의 가해자로 몰린 태수과거에 얽매여 트라우마를 극복하지 못하고 알콜중독자가 되어 가족과 사회에 해를 끼치는 호준 13년 전 학교 폭력으로 얽힌 두 사람이 보호관찰관과 대상자로 다시 만났다,9.78
754780,인간졸업,진자 / 정생,"스토리, 드라마",세상을 떠들썩하게 한 코딩 영재 소경민의 죽음 하지만 석연찮다 혹시 그가 죽지 않은 거라면,9.83
789652,인과관계,강환영,"스토리, 로맨스",스킨십 공포증이 있는 유라의 곁엔 오로지 소꿉친구인 해원이뿐이었지만 고인우와 권미인 그리고 다양한 사람들과 만나게 되면서 새로운 감정을 알아가고 진정한 인간관계를 쌓아간다,9.95
759923,인문학적 감수성,교날 / 번암,"스토리, 드라마",타투이스트 감수성에게는 남들과 다른 비밀이 하나 있다바로 살아움직이는 그림을 그린다는 것이런 이상한 능력 덕분에 깡패처럼 보이는 손님에게새겨주었던 용 문신이 탈주를 하게 되고 극대노한 상태로 찾아온 그녀와 모종의 사건으로 엮이면서거절하지 못할 제안을 받는데,9.94
803122,인생영화,희나리,"스토리, 스릴러",누군가 미래에서 내 영화를 훔쳐 왔다 우연히 미래로 가게 된 아람은 그곳에서 인상적인 영화를 보고 돌아와 그대로 영화를 만들지만 그 작품은 현재 영화과 학생인 가은과 우빈이 이제 막 시나리오를 완성한 작품이었다 이 사실을 깨달은 아람은 자기 작품을 만들고 싶은 욕망에 사로잡혀 가은과 우빈을 제거하려고 한다 가은과 우빈은 살기 위해 그리고 아람에게 도둑맞은 그들의 미래와 소중한 작품을 되찾기 위해 아람과 맞서 싸운다,9.85
733766,인생존망,박태준 / 전선욱,"에피소드, 액션",학교 다닐때 날 지독하게 괴롭힌 너 때문에 난 인생이 망했어그런데 왜 넌 안 망하고 오히려 더 떵떵거리며 사는거야너도 한번 내가 되어서 너한테 똑같이 당해봐,9.85
801710,인섹터,마카빔,"스토리, 판타지",어느 날 학교에서 담임교사가 공벌레 인섹터 내라해치가 되어 반 아이들을 무차별적으로 살해한 사건이 벌어진다 그때 나타난 검은 개미 그는 반 아이들을 구하게 되고 이 사건을 시작으로 언론과 SNS로 퍼져 인섹터의 존재는 더 이상 도시 괴담 수준의 이야기가 아니게 된다 결국 정부는 비밀리에 임무를 수행하던 인섹터 퇴치반 버그리퍼를 내세우고 생존자의 증언에 따라 검은 개미를 뒤쫓게 되는데검은 개미의 정체는 몸속에 개미 집이 지어진 채 살아가는 평범한 학생 가미성 그저 몸속 개미들에게 먹히지 않기 위해 인섹터의대항마로 변신하여 내키지 않는 싸움을 한다,9.92
732224,인싸라이프,힐링달,"스토리, 드라마",내 옷이 맘에 들어 비밀 계정에서 라이크로 샀어원하는 것은 무엇이든 이루어주는 비밀 계정이 생겼다,9.09
728900,인어를 위한 수영교실,용찬,"스토리, 로맨스",헤엄에 서툰 인어를 위한 수영 교실 초아는 수영을 배워 그리워하던 바다로 다시 돌아갈 수 있을까,9.97
799156,인자강,김경태 / 진성,"스토리, 액션",너무나 거대한 재능은 소유자의 삶을 휘두른다강력한 신체와 폭력성을  지녔지만 이를 억누른 채 살아가던 우혁우연히 클럽 피치에 가게 된 우혁은 피치의 지배인 유빈의 눈에 들게 된다우혁의 재능을 알아본 유빈은 우혁에게 자신을 따를 것을 제안하고 유빈에게 매료된 우혁은 이를 승낙한다암흑가에 발을 들인 우혁 그를 기다리는 것은 영광인가 파멸인가,9.83
630386,인챈트-나람이야기,자유,"스토리, 판타지",어느 날 우리 집에 있는 이상한 그릇이 말을 걸어왔다,9.95
747961,인터셉트,임주이 / 우지혜,"에피소드, 로맨스",비 오는 날이면 늘 안 좋은 일만 생기던 그녀에게 처음으로 내린 따스한 비사랑에 지친 윤서에게 새로운 사랑이 찾아온다,9.94
775140,인피니티,2오,"스토리, 스포츠",축구선수가 공을 무서워한다공만 오면 자동적으로 피하는 몸 때문에 괴로워하는 축구부 다민은 새로운 제안을 받는다야 너 펜싱 해라인생 최대의 약점이 최대의 강점으로 인정받은 순간 다민은 새로운 세계에 발을 내딛는데귀족 스포츠 펜싱계에 말도 안 되는 천재 등장,9.77
520600,인형의 기사,신의철 / 손두락,"스토리, 액션",죽음의 강을 건넌 연인을 찾아나서다하드보일드 액션 느와르 인형의 기사,9.94
619935,일등당첨,미티,"스토리, 드라마",당신이 꿈꿔온 인생역전 드라마당첨되면 뭐할래요,9.29
717481,일렉시드,손제호 / 제나,"스토리, 액션",노블레스 손제호 작가와 소녀더와일즈 제나 작가가 만났다고양이 몸에 깃든 각성자 카이든과 각성능력을 숨겨온 고등학생 지우 러블리 2인조의 액션 판타지,9.85
641580,일사부재리,김신비 / 정은,"스토리, 스릴러","내가 죽인 그 놈이 살아있다
SBA서울문화사네이버가 함께하는 2014 만화 스카우트 당선작입니다",9.93
55143,일상날개짓,나유진,"에피소드, 일상",싱글맘 꼬꼬댁씨와 그의 아들 아기새가 살아가는 투닭투닭 성장스토리사랑스러운 이들의 일상날개짓,9.94
788661,일상이 무너졌다,승한 / 예림,"스토리, 스릴러",살려주세요 이 사람한테 납치 당했어요헤드폰 너머 같이 게임하던 형의 마이크에서 낯선 여자의 목소리가 들려왔다평범한 고등학생 정혜성 어느 날 납치 사건에 휘말려 일상이 무너지기 시작한다,9.67
801449,일신상의 이유로 잠시 휴재...,"김의선, canine / RK STUDIO / 크래커","스토리, 액션",내 이름은 유일신 삼류 웹소설 작가이다G급 헌터 판정을 받고 현타가 올 때쯤 발견한 이상한 게임 어플 하나게임 속 세상을 구하고 얻은 신의 능력을 현실에서도 쓸 수 있게 되는데어딘가 모르게 조금 이상하다자꾸만 늘어나는 내 신도들과 수많은 퀘스트이런 와중에 웹소설은 언제 쓰라고일신상의 이유로 휴재 아니 연재 시작합니다,9.87
797153,일진담당일진,GRIMZO,"스토리, 액션",주인공 권대건은 자퇴 후 검정고시를 준비하며 편의점에서 알바를 하고 있던 중 양아치들과 시비가 붙는다가뿐하게 그들을 제압한 대건에게 이전부터 유심히 지켜보던 교육 재단으로부터 일진담당일진 프로젝트를 제안 받는다고민 끝에 제안을 수락한 대건은 재단 소속 고등학교에 입학해 재단의 명령대로 학교의 핵심적인 일진들을 차례차례 격파해나간다,9.85
710756,일진에게 회초리,유승연,"에피소드, 액션",조선시대의 가장 위대한 왕 세종 한글 반포를 앞둔 조선을 떠나 21세기 18살 불량 고등학생 정이도에게 빙의된다난무하는 급식체에 세종 몸소 훈민정음의 참뜻을 가르친다,9.95
721949,일진이 사나워,강환영 / 김현아,"스토리, 드라마",갑작스러운 고백으로 만난 나와 정반대인 남자친구 우리 왜 사귀는거지,9.83
779632,일타강사 백사부,팀 더 지크 / 오리보리 / 간짜장,"스토리, 무협/사극",혈교 최고의 무공 교관 시골 무관의 사부로 환생하다 그리고 정파 무림의 일타강사로이름하여 백 사부그가 이제 전 무림을 참교육한다,9.95
26216,일편단심화,심윤수,"에피소드, 감성","하나의 짧은 이야기 그림과 만나다
골방환상곡 그림 작가 침묵의 일편단심화",9.8
791629,입술이 예쁜 남자,고도 / 플라비,"스토리, 로맨스",10년 전 첫키스의 주인공이었던 동생친구가 완벽한 어른남자가 되어 나타났다여전히 예쁜 입술로 예쁜 말만 골라 하며 작정한 듯 한비를 홀리기 시작하는데이 아슬아슬한 줄타기는 누구의 승리로 끝나게 될까,9.95
15640,입시명문사립 정글고등학교,김규삼,"옴니버스, 개그",입시명문 사립 정글고등학교 입학권 각 계층의 다양한 학생들과 모든 군더더기 교육을 쫙 뺌으로서교육의 몸짱이라 할 수 있는 정글고등학교에 오신 것을 환영합니다,9.91
758150,입학용병,YC / 락현,"스토리, 액션",어린 시절 비행기 추락 사고의 유일한 생존자 유이진 살아남기 위해 용병으로 살아가던 유이진은 10년 후 가족이 있는 고향으로 돌아왔다,9.89
740387,잉여특공대,물꾹 / 찰떡,"스토리, 판타지",뽀짝이 특공대원들의 슈퍼히어로맨스,9.76
308751,잉잉잉,황준호 / 수연,"스토리, 개그",수업시간에 똥을 싸버린 찌질이 복학생 황준호 그는 과연 무사히 학교를 졸업할 수 있을 것인가,9.94
798664,자매전쟁,기맹기,"스토리, 드라마",단 하나로 인정받고 싶었던 두 소녀 예술고등학교 1등과 2등을 앞다투는 원리온과 추해라진짜가 되기 위한 천재 소녀들의 치명적인 전쟁이 시작된다,9.96
164320,자율공상축구탐구만화,조석,"옴니버스, 스포츠","월드컵 유럽리그 국내리그 등 축구라면 가리지 않고 모두 그려보는 자율축구탐구만화
본 만화는 네이버스포츠의 2010 남아공 월드컵 특집 페이지에서 제공받는 컨텐츠입니다",9.27
788967,자장자장,MJ / 백리,"스토리, 로맨스",악마 중에 가장 강력하고 가장 지독한 악마는 바로 자도 자도 잠이 오게 하는 잠의 악마 수마다600년간 한 번도 잠이 든 적 없는 수마는 자신의 주문에 걸려들지 않는 인간 여자를 만나 처음으로 휴식을 취한다 이렇게 좋은 인간 비타민이 있다니 아주 기특하군 특별대우를 하며 그녀를 챙기는데 아뿔싸 푹 빠져버렸다 한낱 하찮은 인간에게,9.7
714834,자취로운 생활,츄카피,"에피소드, 일상",츄카피의 신개념 방구석 서바이벌 자취툰,9.9
758587,자취방 신선들,마로,"스토리, 드라마",옥황상제를 꿈꾸는 선녀 묘령 인간들이 아파트를 짓느라 산을 밀어버리는 바람에 백수가 되어버린 산신 한호 그리고 인간이웃인 생계형 바람둥이 민우와 사회성 제로 오타쿠 나라 4인방이 펼치는 본격 판타지 시트콤 드라마,9.95
703850,자판귀,윤정민,"에피소드, 스릴러",자판기에서 내가 원하는 것이 나온다데뷔를 꿈꾸는 연습생 박도영 대표의 비리로 데뷔가 무산되자 만취한 상태로 골목길을 헤매다 수상한 자판기를 보게 되는데,9.94
793275,작전명 순정,꼬까리 / 들덤,"스토리, 로맨스",내 남자친구와 절친의 키스를 목격했다 그것도 하필이면 재수 없는 같은 반 남자애 고은혁과 함께안 그래도 혼란스러운데 사람마다 평생 받을 사랑의 양이 정해져있다고 심지어 내가 받을 수 있는 사랑의 양은 0알거지 운명을 바꿔보려는 수애와 그런 수애에게 말려든 은혁의 맞바람 작전바람피우는 척만 하려고 했는데 점점 진짜로 끌린다 이 계획 과연 성공할 수 있을까,9.95
768536,잔불의 기사,환댕,"스토리, 판타지",유일한 가족이자 최고의 기사 유망주였던 쌍둥이 동생이 살해당했다천재적이었던 동생과는 달리 무예에 재능이 전혀 없지만동생의 복수를 위해 강함을 연기하기로 결심했다약해빠진 나는 복수에 성공할 수 있을까,9.96
789428,잔인한 축제,희나리,"스토리, 드라마",아름다운 벚꽃이 흩날리는 K시 축제의 날그녀의 핏빛 복수가 시작된다 나에게도 그들에게도 잔인한 하루 하드보일드 성인극화,9.79
687610,잡다한컷,그림왕양치기,"에피소드, 일상",잡다하지 않은 우리들 이야기Job 多 한 컷,9.91
770656,장난감,배사과,"스토리, 드라마",매일같이 술에 절어 사는 주인공 김상재는 일용직 노동자로 자신의 꼬인 인생에 불만이 많다 그리고 세상에 대한 분풀이를 자신의 아이를 학대하는 방식으로 풀어낸다 그런 그가 우연한 사건으로 부잣집 아들 박해오라는 꼬마와 몸이 바뀌게 되고 지금까지와는 정반대의 인생을 살아갈 꿈에 부푼다  하지만 해오의 집에는 또 다른 비밀이 숨겨져 있다,9.6
735247,장단에 맞춰줘!,햇님,"스토리, 로맨스",초단신 보람과 일진농구부 최겸의너무 다른 반전 개그 로맨스,9.83
768474,장미같은 소리,혜진양 / 듀영,"스토리, 스릴러",아이돌그룹 플라워즈의 막내 장미는 생일날 갑자기 실종된다의지할 사람이라고는 같이 잡혀 온 비밀연애 중인 매니저 승천뿐인데 어설픈 납치범들 A B C D보다 승천이 어쩐지 더 쎄한 것도 같다여기서 무사히 나갈 수 있을까 누구를 믿어야 할까 잔혹한 심리 스릴러,9.89
537989,장미아파트 공경비,권정희 / 박병규,"스토리, 드라마",취업도 힘들다 사랑도 힘들다 그래도 희망은 있다 이십대 경비의 좌충우돌기,9.7
728750,장씨세가 호위무사,김인호 / 조형근,"스토리, 무협/사극",당신이 부른 것이오 나란 사람을 은둔고수 광휘 호위무사 되다웹소설 원작 웰메이드 무협 시대극,9.93
800099,장트러블,투바,"에피소드, 로맨스",완벽주의자라 쓰고 강박증이라고 읽는 장수호업무는 만점이지만 일상은 빵점인 장지혜신입사원과 팀장으로 만난 두 사람은 우연한 계기로 장의 신호가 바뀌게 된다업무 케미는 완벽하지만 일상 생활은 너무 다른 두 사람은 한계에 부딪혔고일분일초라도 붙어있기 위해 계약 동거를 시작하는데,9.62
